PLZ;Ort;Netzbetreiber;Grundpreis (Euro/Jahr);ArbeitspreisHT (ct/kWh);Messstellenbetrieb (Euro/Jahr);Konzessionsabgabe (ct/kWh);Verbandsnummer
63869;Heigenbrücken. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63872;Heimbuchenthal. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63874;Höllhammer. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63871;Heinrichsthal. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63768;Hösbach. ;Elektrizitätswerk Goldbach-Hösbach GmbH & Co. KG;33.75;5.28;10.9;1.32;9900235000000
63867;Johannesberg. ;Aschaffenburger Versorgungs-GmbH;24;4.35;12;1.32;9900026000003
63796;Kahl. ;EAM Netz GmbH;83.95;4.77;8.88;1.32;9900330000004
63796;Kahl. ;Gemeindewerke Kahl Versorgungsgesellschaft mbH;65;5.66;12.84;1.32;9900320000006
63828;Kleinkahl. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63801;Kleinostheim. ;Syna GmbH;62.05;5.23;8.16;1.32;9901064000005
63829;Krombach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63846;Laufach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63814;Mainaschaff. ;Syna GmbH;62.05;5.23;8.16;1.32;9901064000005
63875;Mespelbrunn. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63776;Mömbris. ;Aschaffenburger Versorgungs-GmbH;24;4.35;12;1.32;9900026000003
63860;Rothenbuch. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97840;Erlenfurt. Lichtenau. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63846;Weiberhof. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63877;Sailauf. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63825;Schöllkrippen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63825;Sommerkahl. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63811;Stockstadt. ;Gemeindewerke Stockstadt;24;5.61;13.51;1.32;9907113000003
63857;Waldaschaff. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63879;Weibersbrunn. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63825;Westerngrund. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63863;Hundsrück. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63874;Dammbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63831;Wiesen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97717;Aura. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97708;Bad Bocklet. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97769;Bad Brückenau. ;Stadtwerke Bad Brückenau GmbH;42;8.43;12.84;1.32;9900032000005
97769;Bad Brückenau. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97688;Bad Kissingen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97688;Bad Kissingen. ;Stadtwerke Bad Kissingen GmbH;101.6;7.82;16.81;1.32;9900039000008
97705;Burkardroth. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97725;Elfershausen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97717;Euerdorf. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97727;Fuchsstadt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97779;Geroda. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97762;Hammelburg. ;Stadtwerke Hammelburg GmbH;65;9.61;12.85;1.32;9907087000006
97762;Hammelburg. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97711;Maßbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97786;Motten. ;OsthessenNetz GmbH;60;5.12;12.12;1.32;9900209000002
97702;Münnerstadt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97720;Nüdlingen. ;Gemeindewerke Nüdlingen;50;7.74;12.85;1.32;9907127000007
97720;Nüdlingen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97789;Oberleichtersbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97723;Oberthulba. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97714;Oerlenbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97729;Ramsthal. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97517;Rannungen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97792;Riedenberg. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97795;Schondra. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97717;Sulzthal. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97711;Thundorf. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97797;Wartmannsroth. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97772;Wildflecken. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97799;Zeitlofs. ;OsthessenNetz GmbH;60;5.12;12.12;1.32;9900209000002
97633;Aubstadt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97616;Bad Neustadt. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97616;Bad Neustadt. ;Stadtwerke Bad Neustadt a.d. Saale;64;6.06;12.84;1.32;9900045000000
97654;Bastheim. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97653;Bischofsheim. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97653;Bischofsheim. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97650;Fladungen. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97633;Großbardorf. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97633;Großeibstadt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97647;Hausen. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97640;Hendungen. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97633;Herbstadt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97618;Heustreu. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97633;Höchheim. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97618;Hohenroth. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97618;Hollstadt. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97631;Bad Königshofen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97638;Mellrichstadt. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97618;Niederlauer. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97618;Niederlauer. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97647;Nordheim. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97647;Schweinfurter Haus. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97656;Oberelsbach. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97640;Oberstreu. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97645;Ostheim. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97647;Thüringer Hütte. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97618;Rödelmaier. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97633;Saal. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97616;Salz. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97657;Sandberg. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97659;Schönau. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97647;Sondheim. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97640;Stockheim. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97618;Strahlungen. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97618;Strahlungen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97528;Sulzdorf. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97633;Sulzfeld. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97633;Trappstadt. ;SÜC Energie und H2O GmbH;70;5.3;15.2;1.32;9900129000009
97618;Unsleben. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97647;Willmars. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97618;Wollbach. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97618;Wülfershausen. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97618;Wülfershausen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97724;Burglauer. ;Überlandwerk Rhön GmbH;69.9;6.96;13.5;1.32;9900417000000
97491;Aidhausen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
96151;Breitbrunn. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97494;Bundorf. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97496;Burgpreppach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97500;Ebelsbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
96106;Ebern. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97483;Eltmann. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97503;Gädheim. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97503;Gädheim. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97437;Haßfurt. ;Stadtwerk Haßfurt GmbH;24.54;6.83;13.77;1.32;9900273000004
97437;Haßfurt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97437;Haßfurt. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97461;Hofheim. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97519;Riedbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97514;Oberaurach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97514;Oberaurach. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
96166;Kirchlauter. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97486;Klaubmühle. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97478;Knetzgau. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97486;Königsberg. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
96126;Maroldsweisach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97531;Theres. ;Stadtwerk Haßfurt GmbH;24.54;6.83;13.77;1.32;9900273000004
97531;Theres. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
96176;Pfarrweisach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
96181;Rauhenebrach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97514;Markertsgrün. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
96184;Rentweinsdorf. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97522;Sand. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
96188;Stettfeld. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
96190;Untermerzbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97478;Reinhardswinden. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97539;Wonfurt. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97475;Zeil. ;Stadtwerke Zeil a. Main;32.17;7.8;11.8;1.32;9900706000000
97475;Zeil. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
96126;Ermershausen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97355;Abtswind. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97320;Albertshofen. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97318;Biebelried. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97320;Buchbrunn. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97355;Castell. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97355;Castell. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97337;Dettelbach. ;Stadtwerke Dettelbach;28;6.96;13.77;1.32;9907089000004
97337;Dettelbach. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
96160;Geiselwind. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
96160;Geiselwind. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97320;Großlangheim. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97346;Iphofen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97346;Iphofen. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97318;Kitzingen. ;Licht-. Kraft- und Wasserwerke Kitzingen GmbH;50;5.24;12.29;1.32;9900346000006
97355;Kleinlangheim. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97350;Mainbernheim. ;Elektrizitätswerk Mainbernheim GmbH;20;5.88;15;1.32;9900403000006
97320;Mainstockheim. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97340;Marktbreit. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97348;Markt Einersheim. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97348;Markt Einersheim. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97342;Marktsteft. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97340;Martinsheim. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97334;Nordheim. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97342;Obernbreit. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97357;Prichsenstadt. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97348;Rödelsee. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97355;Rüdenhausen. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97359;Schwarzach. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97340;Segnitz. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97342;Seinsheim. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97334;Sommerach. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97320;Sulzfeld. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97332;Volkach. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97332;Volkach. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97355;Wiesenbronn. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97353;Wiesentheid. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97353;Wiesentheid. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97348;Willanzheim. ;N-ERGIE Netz GmbH;40;4.11;12.7;1.32;9900479000006
97901;Altenbuch. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63916;Amorbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63927;Bürgstadt. ;EMB Energieversorgung Miltenberg-Bürgstadt GmbH & Co. KG;55;6.32;12.84;1.32;9900421000004
97896;Kirschfurt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97903;Collenberg. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97904;Dorfprozelten. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63928;Eichenbühl. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
74731;Storchhof. ;Stadtwerke Walldürn GmbH;40;8.14;10.84;1.32;9900666000009
97896;Ebenheider Hof. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63820;Elsenfeld. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63906;Erlenbach. ;EZV Energie- und Service GmbH & Co. KG Untermain;30;6.2;12.85;1.32;9900694000005
63906;Erlenbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63863;Eschau. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97906;Faulbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63920;Großheubach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63868;Großwallstadt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63840;Hausen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63931;Kirchzell. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63924;Kleinheubach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63839;Kleinwallstadt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63911;Klingenberg. ;Kommunalunternehmen Stadtwerke Klingenberg  (AöR);42;6.14;12.96;1.32;9900348000004
63911;Klingenberg. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63925;Laudenbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63849;Leidersbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63897;Miltenberg. ;EMB Energieversorgung Miltenberg-Bürgstadt GmbH & Co. KG;55;6.32;12.84;1.32;9900421000004
63897;Miltenberg. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63853;Mömlingen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63933;Mönchberg. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63930;Neunkirchen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63843;Niedernberg. ;Aschaffenburger Versorgungs-GmbH;24;4.35;12;1.32;9900026000003
63785;Obernburg. ;EZV Energie- und Service GmbH & Co. KG Untermain;30;6.2;12.85;1.32;9900694000005
63785;Obernburg. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63934;Röllbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63924;Rüdenau. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63936;Schneeberg. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97909;Stadtprozelten. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63834;Sulzbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63916;Sansenhof. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63937;Weilbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
63939;Wörth. ;EZV Energie- und Service GmbH & Co. KG Untermain;30;6.2;12.85;1.32;9900694000005
97450;Arnstein. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97450;Arnstein. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97773;Aura. ;OsthessenNetz GmbH;60;5.12;12.12;1.32;9900209000002
97834;Birkenfeld. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97836;Bischbrunn. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97852;Schleifmühle. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97775;Burgsinn. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97837;Erlenbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97836;Karlshöhe. Schleifthor. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97839;Esselbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97776;Eußenheim. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97778;Fellen. ;OsthessenNetz GmbH;60;5.12;12.12;1.32;9900209000002
97833;Frammersbach. ;Elektrizitätswerk Frammersbach;36;8.04;12.85;1.32;9907024000001
97833;Frammersbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97737;Gemünden. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97737;Gemünden. ;Energieversorgung Gemünden GmbH;50;6.8;9;1.32;9900223000004
97780;Gössenheim. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97782;Gräfendorf. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97840;Hafenlohr. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97907;Hasloch. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97267;Himmelstadt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97842;Karbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97753;Karlstadt. ;Energieversorgung Lohr-Karlstadt und Umgebung GmbH & Co. KG;65;5.59;12.31;1.32;9900328000008
97753;Karlstadt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97783;Karsbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97892;Kreuzwertheim. ;Stadtwerke Wertheim GmbH;24;7.62;9;1.32;9900678000005
97855;Triefenstein. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97816;Lohr. ;Energieversorgung Lohr-Karlstadt und Umgebung GmbH & Co. KG;65;5.59;12.31;1.32;9900328000008
97816;Lohr. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97828;Marktheidenfeld. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97785;Mittelsinn. ;OsthessenNetz GmbH;60;5.12;12.12;1.32;9900209000002
97788;Neuendorf. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97843;Neuhütten. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97845;Neustadt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97791;Obersinn. ;OsthessenNetz GmbH;60;5.12;12.12;1.32;9900209000002
97846;Partenstein. ;Gemeindewerke Partenstein;50;7.81;12.85;1.32;9907134000008
97848;Rechtenbach. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97282;Retzstadt. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97794;Rieneck. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97849;Roden. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97851;Rothenfels. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97852;Schollbrunn. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97907;Karthause Grünau. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97854;Steinfeld. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97289;Thüngen. ;Markt Thüngen;65;4.86;12.31;1.32;9907317000007
97857;Urspringen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97859;Wiesthal. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97225;Zellingen. ;Versorgungsbetriebe Zellingen;65;4.28;12.31;1.32;9907281000000
97225;Zellingen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97493;Bergrheinfeld. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97497;Dingolshausen. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97456;Dittelbrunn. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97499;Donnersdorf. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97502;Euerbach. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97447;Frankenwinheim. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97505;Geldersheim. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97447;Gerolzhofen. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97469;Gochsheim. ;Elektrizitätsversorgungsunternehmen (EVU) der Gemeinde Gochsheim;40;4.41;12.84;1.32;9907102000006
97469;Gochsheim. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97506;Grafenrheinfeld. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97508;Grettstadt. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97509;Kolitzheim. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97511;Lülsfeld. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97513;Michelau. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97513;Michelau. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97464;Niederwerrn. ;Stadtwerke Schweinfurt GmbH;36;5.98;9.56;1.32;9900586000006
97464;Niederwerrn. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97516;Oberschwarzach. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97490;Poppenhausen. ;Bayernwerk Netz GmbH;69.35;5.2;9;1.32;9901068000001
97490;Poppenhausen. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
97520;Röthlein. ;Unterfränkische Überlandzentrale eG;64;6.92;8.1;1.32;9900401000008
